loss: 1.33e+04, accuracy: 1.04e-02, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 6.78e-02, prob_perplex: 5.97e+02, code_perplex: 5.93e+02, num_vars: 640, temp: 2.00, backprop_loss: 1.33e+04, total_loss: 1.33e+04, steps: 500, lr: 8.33e-06, avg_loss: 1.36e+04
loss: 5.23e+03, accuracy: 5.45e-01, num_masked: 3060, ratio_masked: 6.46e-01, diversity_loss: 1.95e-01, prob_perplex: 5.15e+02, code_perplex: 4.97e+02, num_vars: 640, temp: 7.81e-01, backprop_loss: 5.29e+03, total_loss: 5.29e+03, steps: 188000, lr: 2.63e-04, avg_loss: 5.17e+03, run_time: 2.84e+02
loss: 5.68e+03, accuracy: 5.20e-01, num_masked: 3040, ratio_masked: 6.45e-01, diversity_loss: 1.85e-01, prob_perplex: 5.21e+02, code_perplex: 5.08e+02, num_vars: 640, temp: 7.79e-01, backprop_loss: 5.74e+03, total_loss: 5.74e+03, steps: 188500, lr: 2.62e-04, avg_loss: 5.25e+03, run_time: 3.55e+02
loss: 6.49e+03, accuracy: 4.66e-01, num_masked: 3120, ratio_masked: 6.56e-01, diversity_loss: 2.36e-01, prob_perplex: 4.89e+02, code_perplex: 4.70e+02, num_vars: 640, temp: 7.77e-01, backprop_loss: 6.56e+03, total_loss: 6.56e+03, steps: 189000, lr: 2.62e-04, avg_loss: 5.15e+03, run_time: 2.83e+02
loss: 4.58e+03, accuracy: 5.47e-01, num_masked: 2650, ratio_masked: 6.35e-01, diversity_loss: 2.58e-01, prob_perplex: 4.75e+02, code_perplex: 4.54e+02, num_vars: 640, temp: 7.75e-01, backprop_loss: 4.65e+03, total_loss: 4.65e+03, steps: 189500, lr: 2.61e-04, avg_loss: 5.15e+03, run_time: 2.84e+02
loss: 4.89e+03, accuracy: 5.44e-01, num_masked: 2800, ratio_masked: 6.60e-01, diversity_loss: 2.44e-01, prob_perplex: 4.84e+02, code_perplex: 4.62e+02, num_vars: 640, temp: 7.73e-01, backprop_loss: 4.96e+03, total_loss: 4.96e+03, steps: 190000, lr: 2.60e-04, avg_loss: 5.15e+03, run_time: 2.84e+02
loss: 5.11e+03, accuracy: 5.65e-01, num_masked: 3060, ratio_masked: 6.43e-01, diversity_loss: 1.88e-01, prob_perplex: 5.20e+02, code_perplex: 5.01e+02, num_vars: 640, temp: 7.72e-01, backprop_loss: 5.17e+03, total_loss: 5.17e+03, steps: 190500, lr: 2.60e-04, avg_loss: 5.15e+03, run_time: 2.83e+02
loss: 5.19e+03, accuracy: 5.55e-01, num_masked: 3080, ratio_masked: 6.46e-01, diversity_loss: 2.10e-01, prob_perplex: 5.06e+02, code_perplex: 4.87e+02, num_vars: 640, temp: 7.70e-01, backprop_loss: 5.25e+03, total_loss: 5.25e+03, steps: 191000, lr: 2.59e-04, avg_loss: 5.15e+03, run_time: 2.84e+02
loss: 5.57e+03, accuracy: 5.17e-01, num_masked: 3010, ratio_masked: 6.40e-01, diversity_loss: 1.67e-01, prob_perplex: 5.33e+02, code_perplex: 5.15e+02, num_vars: 640, temp: 7.68e-01, backprop_loss: 5.62e+03, total_loss: 5.62e+03, steps: 191500, lr: 2.58e-04, avg_loss: 5.15e+03, run_time: 2.83e+02
loss: 5.25e+03, accuracy: 5.73e-01, num_masked: 3200, ratio_masked: 6.49e-01, diversity_loss: 2.15e-01, prob_perplex: 5.02e+02, code_perplex: 4.86e+02, num_vars: 640, temp: 7.66e-01, backprop_loss: 5.32e+03, total_loss: 5.32e+03, steps: 192000, lr: 2.58e-04, avg_loss: 5.15e+03, run_time: 2.83e+02
loss: 5.38e+03, accuracy: 5.33e-01, num_masked: 3060, ratio_masked: 6.45e-01, diversity_loss: 2.10e-01, prob_perplex: 5.06e+02, code_perplex: 4.91e+02, num_vars: 640, temp: 7.64e-01, backprop_loss: 5.45e+03, total_loss: 5.45e+03, steps: 192500, lr: 2.57e-04, avg_loss: 5.16e+03, run_time: 2.84e+02
loss: 4.78e+03, accuracy: 5.79e-01, num_masked: 3010, ratio_masked: 6.30e-01, diversity_loss: 1.82e-01, prob_perplex: 5.23e+02, code_perplex: 5.07e+02, num_vars: 640, temp: 7.62e-01, backprop_loss: 4.83e+03, total_loss: 4.83e+03, steps: 193000, lr: 2.57e-04, avg_loss: 5.16e+03, run_time: 2.84e+02
loss: 5.43e+03, accuracy: 5.18e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 2.14e-01, prob_perplex: 5.03e+02, code_perplex: 4.86e+02, num_vars: 640, temp: 7.60e-01, backprop_loss: 5.49e+03, total_loss: 5.49e+03, steps: 193500, lr: 2.56e-04, avg_loss: 5.15e+03, run_time: 3.55e+02
loss: 5.05e+03, accuracy: 5.29e-01, num_masked: 2870, ratio_masked: 6.33e-01, diversity_loss: 1.91e-01, prob_perplex: 5.18e+02, code_perplex: 4.98e+02, num_vars: 640, temp: 7.58e-01, backprop_loss: 5.10e+03, total_loss: 5.10e+03, steps: 194000, lr: 2.55e-04, avg_loss: 5.12e+03, run_time: 2.84e+02
loss: 4.95e+03, accuracy: 5.31e-01, num_masked: 2760, ratio_masked: 6.50e-01, diversity_loss: 2.07e-01, prob_perplex: 5.08e+02, code_perplex: 4.89e+02, num_vars: 640, temp: 7.56e-01, backprop_loss: 5.01e+03, total_loss: 5.01e+03, steps: 194500, lr: 2.55e-04, avg_loss: 5.12e+03, run_time: 2.84e+02
loss: 4.97e+03, accuracy: 5.63e-01, num_masked: 2940, ratio_masked: 6.46e-01, diversity_loss: 2.27e-01, prob_perplex: 4.94e+02, code_perplex: 4.78e+02, num_vars: 640, temp: 7.54e-01, backprop_loss: 5.04e+03, total_loss: 5.04e+03, steps: 195000, lr: 2.54e-04, avg_loss: 5.12e+03, run_time: 2.83e+02
loss: 5.06e+03, accuracy: 5.29e-01, num_masked: 2760, ratio_masked: 6.43e-01, diversity_loss: 1.62e-01, prob_perplex: 5.36e+02, code_perplex: 5.20e+02, num_vars: 640, temp: 7.53e-01, backprop_loss: 5.11e+03, total_loss: 5.11e+03, steps: 195500, lr: 2.54e-04, avg_loss: 5.12e+03, run_time: 2.84e+02
loss: 5.61e+03, accuracy: 5.21e-01, num_masked: 3060, ratio_masked: 6.47e-01, diversity_loss: 2.77e-01, prob_perplex: 4.62e+02, code_perplex: 4.42e+02, num_vars: 640, temp: 7.51e-01, backprop_loss: 5.69e+03, total_loss: 5.69e+03, steps: 196000, lr: 2.53e-04, avg_loss: 5.12e+03, run_time: 2.83e+02
loss: 4.67e+03, accuracy: 5.35e-01, num_masked: 2650, ratio_masked: 6.38e-01, diversity_loss: 1.95e-01, prob_perplex: 5.15e+02, code_perplex: 4.94e+02, num_vars: 640, temp: 7.49e-01, backprop_loss: 4.72e+03, total_loss: 4.72e+03, steps: 196500, lr: 2.52e-04, avg_loss: 5.13e+03, run_time: 2.84e+02
loss: 4.83e+03, accuracy: 5.42e-01, num_masked: 2650, ratio_masked: 6.53e-01, diversity_loss: 1.82e-01, prob_perplex: 5.24e+02, code_perplex: 5.05e+02, num_vars: 640, temp: 7.47e-01, backprop_loss: 4.87e+03, total_loss: 4.87e+03, steps: 197000, lr: 2.52e-04, avg_loss: 5.13e+03, run_time: 2.84e+02
loss: 4.60e+03, accuracy: 5.74e-01, num_masked: 2870, ratio_masked: 6.36e-01, diversity_loss: 1.86e-01, prob_perplex: 5.21e+02, code_perplex: 5.06e+02, num_vars: 640, temp: 7.45e-01, backprop_loss: 4.66e+03, total_loss: 4.66e+03, steps: 197500, lr: 2.51e-04, avg_loss: 5.13e+03, run_time: 2.84e+02
loss: 4.35e+03, accuracy: 5.74e-01, num_masked: 2760, ratio_masked: 6.44e-01, diversity_loss: 1.75e-01, prob_perplex: 5.28e+02, code_perplex: 5.07e+02, num_vars: 640, temp: 7.43e-01, backprop_loss: 4.40e+03, total_loss: 4.40e+03, steps: 198000, lr: 2.50e-04, avg_loss: 5.13e+03, run_time: 2.84e+02
loss: 4.99e+03, accuracy: 5.74e-01, num_masked: 3080, ratio_masked: 6.46e-01, diversity_loss: 1.89e-01, prob_perplex: 5.19e+02, code_perplex: 5.01e+02, num_vars: 640, temp: 7.41e-01, backprop_loss: 5.05e+03, total_loss: 5.05e+03, steps: 198500, lr: 2.50e-04, avg_loss: 5.09e+03, run_time: 3.83e+02
loss: 5.15e+03, accuracy: 5.59e-01, num_masked: 3120, ratio_masked: 6.34e-01, diversity_loss: 1.53e-01, prob_perplex: 5.42e+02, code_perplex: 5.26e+02, num_vars: 640, temp: 7.39e-01, backprop_loss: 5.19e+03, total_loss: 5.19e+03, steps: 199000, lr: 2.49e-04, avg_loss: 5.07e+03, run_time: 2.84e+02
loss: 5.82e+03, accuracy: 5.00e-01, num_masked: 3000, ratio_masked: 6.41e-01, diversity_loss: 1.62e-01, prob_perplex: 5.36e+02, code_perplex: 5.21e+02, num_vars: 640, temp: 7.38e-01, backprop_loss: 5.87e+03, total_loss: 5.87e+03, steps: 199500, lr: 2.49e-04, avg_loss: 5.08e+03, run_time: 2.84e+02
loss: 4.73e+03, accuracy: 5.68e-01, num_masked: 2880, ratio_masked: 6.38e-01, diversity_loss: 1.83e-01, prob_perplex: 5.23e+02, code_perplex: 5.06e+02, num_vars: 640, temp: 7.36e-01, backprop_loss: 4.78e+03, total_loss: 4.78e+03, steps: 200000, lr: 2.48e-04, avg_loss: 5.09e+03, run_time: 2.84e+02
loss: 5.86e+03, accuracy: 5.35e-01, num_masked: 3200, ratio_masked: 6.51e-01, diversity_loss: 1.54e-01, prob_perplex: 5.42e+02, code_perplex: 5.29e+02, num_vars: 640, temp: 7.34e-01, backprop_loss: 5.91e+03, total_loss: 5.91e+03, steps: 200500, lr: 2.47e-04, avg_loss: 5.09e+03, run_time: 2.84e+02
loss: 4.92e+03, accuracy: 5.49e-01, num_masked: 2880, ratio_masked: 6.37e-01, diversity_loss: 1.79e-01, prob_perplex: 5.25e+02, code_perplex: 5.04e+02, num_vars: 640, temp: 7.32e-01, backprop_loss: 4.97e+03, total_loss: 4.97e+03, steps: 201000, lr: 2.47e-04, avg_loss: 5.09e+03, run_time: 2.84e+02
loss: 4.56e+03, accuracy: 5.93e-01, num_masked: 2880, ratio_masked: 6.39e-01, diversity_loss: 1.92e-01, prob_perplex: 5.17e+02, code_perplex: 5.02e+02, num_vars: 640, temp: 7.30e-01, backprop_loss: 4.61e+03, total_loss: 4.61e+03, steps: 201500, lr: 2.46e-04, avg_loss: 5.09e+03, run_time: 2.84e+02
loss: 5.08e+03, accuracy: 5.50e-01, num_masked: 3010, ratio_masked: 6.30e-01, diversity_loss: 1.73e-01, prob_perplex: 5.29e+02, code_perplex: 5.12e+02, num_vars: 640, temp: 7.28e-01, backprop_loss: 5.14e+03, total_loss: 5.14e+03, steps: 202000, lr: 2.45e-04, avg_loss: 5.09e+03, run_time: 2.84e+02
loss: 5.50e+03, accuracy: 5.25e-01, num_masked: 3200, ratio_masked: 6.47e-01, diversity_loss: 1.70e-01, prob_perplex: 5.31e+02, code_perplex: 5.19e+02, num_vars: 640, temp: 7.27e-01, backprop_loss: 5.55e+03, total_loss: 5.55e+03, steps: 202500, lr: 2.45e-04, avg_loss: 5.09e+03, run_time: 2.84e+02
